https://www.domain.com.au/202-4-chapel-mews-south-yarra-vic-3141-16065573,$600 per week,2 |   | Beds | 2 |   | Baths | 1 |   | Parking | ,"Features two bedrooms both with built in robes, two bathrooms, open plan kitchen/living with stainless steel appliances including dishwasher. Euro laundry. Secure basement car space and gym and indoor pool facilities available. Conveniently located close to Chapel Street & Toorak Road Shops, restaurants and transport.","First listed on 31 August, this unit has been on Domain for 7 days.   in South Yarra have recently been sold. "
https://www.domain.com.au/667-glenhuntly-road-caulfield-vic-3162-11598047,"$38,000 p.a. Incl. Outgoings + GST",,"Can you hear it? Opportunity knocking!! Great opportunity to secure this versatile ground floor premises. Brilliantly located on busy Glenhuntly Road commercial precinct, the property would suit a variety of uses from office, showroom, service or retail with approximately 76 sq.m of floorspace to use. Complete with new carpet, partitioning, kitchenette, air-conditioning/heating and 2 secure","667 Glenhuntly Road, Caulfield VIC 3162 was last sold in 1985. "
https://www.domain.com.au/upstairs-2c-staley-street-brunswick-vic-3056-13168913,"$35,000 Annually",− |   | 0 Beds | − |   | 0 Baths | 2 |   | Parking | ,"1st floor offices/studiosEasy walking distance to Sydney Road and public transportIdeal offices, dance studio, fitness studio, art studioIncludes tearoom, toilets, 2 undercover car-spacesApprox 337sqm",
https://www.domain.com.au/level-3-302-13-15-lake-street-caroline-springs-vic-3023-15994395,4125000 pw,,- Centrally located with tranquil views.- Lettable area from 110m2 approximately - partitioned throughout- Ample staff and client parking- Excellent main road exposure- Fully air-conditioned throughout (heating and cooling)- Major growth corridor location with enormous catchment- Rare opportunity to lease in a desirable location.- Centrally positioned abutting Caroline Springs Square and,
https://www.domain.com.au/9-lansdowne-street-blairgowrie-vic-3942-12127675,"$5,000 per week",3 |   | Beds | 2 |   | Baths | 3 |   | Parking | 700m² |   | ,Phone enquiry code for this property : 2751Fully furnished and recently renovated beautiful beach house on quiet street of Blairgowrie. 10 minute walk to front beach. Featuring front and back established gardens with amazing built in cat run with tunnels and tower. Master bedrooms has large BIR and adjoining bathroom. Second bedroom has ensuite. Upstairs bedroom is huge with two double and one,"9 Lansdowne Street, Blairgowrie VIC 3942 was last sold in 2017 and  in Blairgowrie have recently been sold. "
https://www.domain.com.au/52-black-st-brighton-vic-3186-15410646,From $5500 per week,3 |   | Beds | 4 |   | Baths | 3 |   | Parking | 900m² |   | ,"Live in a world of pure luxury with every aspect of your lifestyle needs, being fully catered for on a daily basis. With an onsite concierge and private butler, errands and social events are all taken care of for you. Only available in Brighton, Melbourne's most exclusive beach suburb, we invite you to an exclusive, pre-release registration of interest to lease one of these five exclusive","52 Black St, Brighton VIC 3186 was last sold in 2018 and  in Brighton have recently been sold. "
https://www.domain.com.au/3502-14-16-the-esplanade-st-kilda-vic-3182-16002767,"$5,000",3 |   | Beds | 3 |   | Baths | 3 |   | Parking | ,"Inspired by the interplay of timeless design and beach ambiance, Melbourne joins the ranks of Miami, Santa Monica, Saint-Tropez and Cannes with Saint Moritz Beachfront Residences. The brand-new development by GURNER reaches a level of architectural detail, amenity and service level that is the first of its kind on the global stage.This luxurious, one of a kind apartment features:- Private lift",  in St Kilda have recently been sold. 
https://www.domain.com.au/4203-35-spring-street-melbourne-vic-3000-15939303,$4500 Per Week,3 |   | Beds | 2 |   | Baths | 4 |   | Parking | ,"Possibly the most prestigious CBD address in the heart of the world's most liveable city, this unrivalled penthouse apartment is a residence of exceptional calibre and features unsurpassed views of the iconic Fitzroy Gardens, sporting precincts, river, ocean and beyond. Luxuriously appointed, the accommodation consists of an entry foyer capturing panoramic landmark aspects of the city, a spacious","4203/35 Spring Street, Melbourne VIC 3000 was last sold in 2014 and  in Melbourne have recently been sold. "
https://www.domain.com.au/440-keys-road-flinders-vic-3929-16065322,"$4,000.00",6 |   | Beds | 4 |   | Baths | 2 |   | Parking | ,"Boasting sublime architectural design and beautiful bay vistas, this private estate sets a benchmark in style and scale within one of the Peninsula's most desired locations, and the perfect scene for wonderful getaways or permanent living - just over an hour from Melbourne. With Flinders town centre just 5km away, the home is perfectly positioned and showcases unparalleled tranquility behind","First listed on 31 August, this house has been on Domain for 7 days. It was last sold in 2017. "
https://www.domain.com.au/335-the-esplanade-indented-head-vic-3223-12688424,"$3,775 wk $545 pn",4 |   | Beds | 3 |   | Baths | − |   | Parking | ,"This stylish 4 bedroom home will surely make your holiday one to remember.Sleeping up to 8 guests, this stunning property is located on The Esplanade with amazing views of the bay and on a clear day Melbourne in sight. Cross the road and you will find yourself on one of the finest beaches on the Bellarine.This opulent holiday home has plenty of space for everyone. Set on almost 1500 m2 there","335 The Esplanade, Indented Head VIC 3223 was last sold in 2016 and  in Indented Head have recently been sold. "
https://www.domain.com.au/50-south-wharf-drive-docklands-vic-3008-16048359,$3750 per week,5 |   | Beds | 6 |   | Baths | 3 |   | Parking | ,"This spectacular five bedroom freehold waterfront residence can only be described as 'exceptional'. Designed over several levels to maximise the water views and its immediate wow factor, this impressive showpiece provides an imposing entry, a first class Miele kitchen with coffee machine, steamer oven, induction cooking, wine fridge & integrated fridge/freezer with Italian Carrera marble benchtops","First listed on 19 August, this house has been on Domain for 19 days (last updated on 19 August). It was last sold in 2010 and  in Docklands have recently been sold. "
https://www.domain.com.au/901-902-85-market-street-south-melbourne-vic-3205-14089455,$3750.00 per week,3 |   | Beds | 3 |   | Baths | 1 |   | Parking | ,"** PLEASE CONTACT AMY ON 1800 941 000 OR EMAIL AT admin@melbournecityapartments.com **Melbourne City Apartments offers guests luxurious and modern accommodation in the heart of South Melbourne at the highly sought-after Teri complex! With the South Melbourne Market, cafes, restaurants and public transport all at your fingertips, there is no better location to enjoy your stay in Melbourne",  in South Melbourne have recently been sold. 
https://www.domain.com.au/9-keith-court-brighton-vic-3186-16058214,"$3,500.00",5 |   | Beds | 4 |   | Baths | 5 |   | Parking | ,"Ideally positioned only metres from Brighton beach, this striking double-storey contemporary home offers sweeping bay views. Designed by renowned bayside builders and designers Lowe, this property provides the opportunity to enjoy all that Brighton has on offer. A modern facade of rendered blockwork and sawn cedar timber cladding sets the scene for the vast and luxurious interior that reveals","First listed on 25 August, this house has been on Domain for 13 days (last updated on 25 August). It was last sold in 2010 and  in Brighton have recently been sold. "
https://www.domain.com.au/7-haverbrack-avenue-malvern-vic-3144-16041473,$3500 Per Week,5 |   | Beds | 4 |   | Baths | 2 |   | Parking | ,"Commanding an elegant presence in the most exclusive of residential settings, this five bedroom, 4.5 bathroom plus a study residence is a wonderful family home set on private resort style grounds with a north facing entertainer's garden with a swimming pool and spa, north south mod grass tennis court and barbecue kitchen. Classically designed for timeless liveability and ideal for families at all","First listed on 16 August, this house has been on Domain for 22 days. It was last sold in 2021 and  in Malvern have recently been sold. "
https://www.domain.com.au/1-20-kent-avenue-brighton-vic-3186-16069407,$3500.00 per week,5 |   | Beds | 4 |   | Baths | 3 |   | Parking | ,"Designed by Architects Edgard Pirrotta and Associates, this refashioned and extended sea front property will be sure to blow you away.Accommodation includes 5 bedrooms of which 2 have walk-in robes, 3 ensuites, additional family bathroom with bath, guest powder room, rumpus room or alternative living room, separate office/study room, huge kitchen/meals/living room opening out onto a terraced","First listed on 2 September, this house has been on Domain for 5 days (last updated on 2 September). It was last sold in 2008 and  in Brighton have recently been sold. "
https://www.domain.com.au/27-moffat-street-brighton-vic-3186-16024852,"$3,200.00",4 |   | Beds | 3 |   | Baths | 2 |   | Parking | ,"Make effortless entertaining a reality, in this Martin Friedrich's designed luxury home.Ground Floor Comprising- Open plan living features a gorgeous gas fire place- State of the art kitchen elegantly finished with Miele and Liebherr appliances, walk in pantry, concealed bar and striking Cararra Lux marble island bench- Guest bedroom with walk in wardrobes, ensuite overlooking the pool","27 Moffat Street, Brighton VIC 3186 was last sold in 2015 and  in Brighton have recently been sold. "
https://www.domain.com.au/brighton-vic-3186-14427083,Fine Furnished Residences at Westprecinct,6 |   | Beds | 4 |   | Baths | 4 |   | Parking | ,*Private inspections only at suggested times or by appointment*Welcome home to the GOLD STANDARD in furnished accommodation in a Westprecinct Signature Residence!!Westprecinct is proud to present a stunning 6 bedroom furnished penthouse residence in Brighton.Be quick to experience living in The Westprecinct Standard six bedroom exceptionally furnished home starting from $3500 per week,
https://www.domain.com.au/7302-462-elizabeth-street-melbourne-vic-3000-15631154,"$3,100 per week",3 |   | Beds | 2 |   | Baths | 1 |   | Parking | ,Minimum 3 Month RentalWelcome to our Altitude Club Apartment Series here at Victoria OneThe latest addition to Melbourne CBD's high-rise residential tower collection. This 69th-floor residence has been meticulously designed & styled offering luxurious inner-city livingOffering Month-to-month agreement for increased flexibility.Generous open plan living filled with natural light and incredible,"7302/462 Elizabeth Street, Melbourne VIC 3000 was last sold in 2018 and  in Melbourne have recently been sold. "
